sample,TCGA-S9-A7J2-01
ENST00000512186.1,5.2500
ENST00000497058.5,5.0200
ENST00000492629.1,0.0000
ENST00000515049.1,100.0000
ENST00000609789.1,0.0000
ENST00000623545.1,100.0000
ENST00000338546.9,5.3900
ENST00000408959.2,100.0000
ENST00000408728.2,0.0000
ENST00000527046.5,0.4000
ENST00000578625.1,0.0000
ENST00000504108.5,1.3900
ENST00000592188.1,0.2200
ENST00000425394.6,0.6900
ENST00000513980.5,0.7500
ENST00000472049.1,0.0000
ENST00000485125.1,1.3900
ENST00000556169.5,0.0000
ENST00000598914.1,63.9000
ENST00000551756.1,14.9600
ENST00000401360.1,0.0000
ENST00000428956.6,34.9400
ENST00000545067.5,31.8400
ENST00000510176.1,0.0000
ENST00000373371.7,24.7800
ENST00000545299.1,0.6000
ENST00000523132.1,0.0000
ENST00000512205.1,2.4200
ENST00000451418.1,0.0000
ENST00000491388.6,0.0500
ENST00000441667.5,0.0000
ENST00000370093.5,2.4800
ENST00000504126.1,12.6900
ENST00000312553.9,86.8700
ENST00000535819.1,0.0000
ENST00000440402.1,0.0000
ENST00000323906.8,77.7900
ENST00000558882.1,0.0000
ENST00000502539.5,0.0000
ENST00000456600.1,0.0000
ENST00000559586.5,0.8300
ENST00000544905.1,0.0000
ENST00000423567.1,24.6900
ENST00000558903.1,0.0000
ENST00000599476.1,0.8200
ENST00000455896.1,100.0000
ENST00000473157.1,0.6000
ENST00000413791.5,0.0000
ENST00000514471.1,0.0000
ENST00000468628.2,0.0000
ENST00000617061.4,0.0000
ENST00000625328.1,0.0000
ENST00000410782.1,0.0000
ENST00000623869.3,100.0000
ENST00000384419.1,0.0000
ENST00000531346.1,40.7200
ENST00000460746.1,0.0000
ENST00000628919.2,0.0000
ENST00000470706.1,18.3600
ENST00000336693.8,0.0000
ENST00000518409.1,64.8100
ENST00000575412.1,4.6600
ENST00000477517.1,0.0000
ENST00000299492.8,31.9200
ENST00000381121.7,0.0000
ENST00000373424.5,0.0000
ENST00000337351.8,3.1100
ENST00000441189.3,0.0000
ENST00000317254.3,100.0000
ENST00000623831.1,0.0000
ENST00000488575.1,17.3000
ENST00000472755.1,0.0000
ENST00000563441.5,0.0000
ENST00000525900.5,39.6300
ENST00000605094.1,0.0000
ENST00000462772.1,10.9300
ENST00000549342.1,0.0000
ENST00000470889.5,5.0000
ENST00000359920.10,0.1800
ENST00000445253.1,0.0000
ENST00000510194.5,0.0000
ENST00000520865.5,0.0000
ENST00000583020.1,0.0000
ENST00000620005.1,0.0000
ENST00000573216.5,2.5000
ENST00000403621.1,0.0000
ENST00000615808.4,41.0300
ENST00000514665.1,5.7500
ENST00000363209.1,0.0000
ENST00000534392.4,0.0000
ENST00000588693.5,0.0000
ENST00000523007.1,26.1600
ENST00000518588.2,8.2500
ENST00000606577.1,0.0000
ENST00000421996.1,0.0000
ENST00000621950.1,0.0000
ENST00000370758.5,0.0000
ENST00000606696.5,10.1300
ENST00000378567.7,1.0900
ENST00000563135.5,0.0000
ENST00000256039.2,0.0000
ENST00000509508.5,0.0000
ENST00000268281.8,2.7300
ENST00000428187.5,28.9900
ENST00000582736.1,0.2700
ENST00000588264.1,0.0000
ENST00000594661.5,8.6000
ENST00000502264.5,0.0000
ENST00000596161.5,2.7300
ENST00000487910.1,0.0000
ENST00000520489.5,3.8200
ENST00000418713.5,2.4100
ENST00000481310.1,0.0000
ENST00000451131.1,0.0000
ENST00000514724.2,0.0000
ENST00000328823.13,65.9700
ENST00000439280.6,1.7500
ENST00000485892.5,0.0000
ENST00000588532.5,0.0000
ENST00000434943.1,0.0000
ENST00000314833.10,40.6400
ENST00000510437.5,0.0000
ENST00000596637.5,0.0000
ENST00000487426.1,1.9500
ENST00000553750.1,7.9400
ENST00000384017.1,0.0000
ENST00000444864.5,0.0000
ENSTR0000381218.7,0.0000
ENST00000505156.2,0.0000
ENST00000553724.1,4.7700
ENST00000426250.3,16.6300
ENST00000344692.7,0.0000
ENST00000264824.4,86.1800
ENST00000590792.1,0.0000
ENST00000567089.1,100.0000
ENST00000373606.7,78.0100
ENST00000337404.8,5.5600
ENST00000426663.1,0.0000
ENST00000436177.5,1.1300
ENST00000443224.1,100.0000
ENST00000430540.1,0.0000
ENST00000630097.2,27.4300
ENST00000617240.1,0.0000
ENST00000590433.5,36.2900
ENST00000539672.1,0.0000
ENST00000548431.1,1.4800
ENST00000475536.5,27.2100
ENST00000486777.5,39.4100
ENST00000296102.7,33.8400
ENST00000492652.1,0.0000
ENST00000376142.6,14.7900
ENST00000507700.5,2.5600
ENST00000358525.8,0.0000
ENST00000581675.5,30.1000
ENST00000418575.1,0.0000
ENST00000618087.1,0.0000
ENST00000380716.8,0.0000
ENST00000512508.1,0.0000
ENST00000354608.9,0.0000
ENST00000460550.5,17.2300
ENST00000436146.1,5.1200
ENST00000582101.1,0.0000
ENST00000339598.7,0.0000
ENST00000419064.3,44.3100
ENST00000618304.1,0.0000
ENST00000370665.3,0.0000
ENST00000435357.1,0.0000
ENST00000527021.2,100.0000
ENST00000532601.1,0.1300
ENST00000373912.7,98.8800
ENST00000493114.1,7.6800
ENST00000302541.10,55.4800
ENST00000586816.1,2.0200
ENST00000615806.4,54.5300
ENST00000586211.5,0.0000
ENST00000586329.5,0.0000
ENST00000529006.6,40.3300
ENST00000427683.2,2.3600
ENST00000309502.7,55.7000
ENST00000509321.5,0.0000
ENST00000419992.5,0.0000
ENST00000492979.2,98.6100
ENST00000389154.7,18.8000
ENST00000528389.1,1.5200
ENST00000471813.1,3.8900
ENST00000401478.5,0.8600
ENST00000465294.5,14.1000
ENST00000543354.5,25.7000
ENST00000372997.3,32.0900
ENST00000621495.1,100.0000
ENST00000509792.1,0.0000
ENST00000528208.1,0.0000
ENST00000403848.2,0.0000
ENST00000453788.6,0.0100
ENST00000438529.1,0.0000
ENST00000537598.5,0.0000
ENST00000524188.5,17.1200
ENST00000590357.1,0.0000
ENST00000522407.5,5.3000
ENST00000612367.1,100.0000
ENST00000514783.5,0.4500
ENST00000515312.5,0.0000
ENST00000592310.1,1.8800
ENST00000520899.1,0.0000
ENST00000613372.4,0.0000
ENST00000565971.5,0.1400
ENST00000594500.5,0.0000
ENST00000586435.1,1.3000
ENST00000560584.2,21.0200
ENST00000464544.1,0.0000
ENST00000397174.6,19.6900
ENST00000425089.1,0.0000
ENST00000470633.1,1.5200
ENST00000490024.1,100.0000
ENST00000597928.5,28.7200
ENST00000550722.5,38.4900
ENST00000481106.5,0.9700
ENST00000330377.2,0.0000
ENST00000561211.5,0.0000
ENST00000567411.5,33.9600
ENST00000300811.7,57.2100
ENST00000420910.6,0.0000
ENST00000597716.1,33.8100
ENST00000464282.1,0.0000
ENST00000518087.6,12.5800
ENST00000510542.1,0.0000
ENST00000465972.5,0.0000
ENST00000423311.1,0.0000
ENST00000556991.1,0.0000
ENST00000430173.1,0.0000
ENST00000532901.1,100.0000
ENST00000592534.1,0.0000
ENST00000381899.8,0.0000
ENST00000462107.1,0.0000
ENST00000481681.1,100.0000
ENST00000506219.5,0.1300
ENST00000263182.7,0.3900
ENST00000554689.1,0.0000
ENST00000452776.1,0.0000
ENST00000384319.1,0.0000
ENST00000475090.1,2.5000
ENST00000622875.4,23.6400
ENST00000383432.7,96.3100
ENST00000428334.6,12.2000
ENST00000619711.4,0.0000
ENST00000623817.1,100.0000
ENST00000541682.6,79.9400
ENST00000472944.6,56.2000
ENST00000307814.10,0.0000
ENST00000507516.3,7.9500
ENST00000614634.1,32.8400
ENST00000588801.5,0.0000
ENST00000533053.1,0.0000
ENST00000618788.1,0.0000
ENST00000411037.1,0.0000
ENST00000286688.5,100.0000
ENST00000309720.9,15.2200
ENST00000585663.1,5.2200
ENST00000525009.5,0.1200
ENST00000396724.3,0.0000
ENST00000300576.5,100.0000
ENST00000431372.1,70.4600
ENST00000436239.5,1.4000
ENST00000576103.1,100.0000
ENST00000419759.5,0.0000
ENST00000485944.5,0.0000
ENST00000446356.1,0.0000
ENST00000571864.5,0.0000
ENST00000356876.7,6.6100
ENST00000547993.5,0.1800
ENST00000609447.5,6.5700
ENST00000508116.5,0.0000
ENST00000400558.7,16.3600
ENST00000620824.1,0.0000
ENST00000484124.1,0.0000
ENST00000481667.1,0.6500
ENST00000576788.1,1.3500
ENST00000588319.1,0.0000
ENST00000395132.6,0.0000
ENST00000380283.4,12.7100
ENST00000215730.11,59.9000
ENST00000432854.5,3.9400
ENST00000418134.1,0.0000
ENST00000510228.1,2.4500
ENST00000533372.1,28.6600
ENST00000486996.5,7.3500
ENST00000531324.1,0.1500
ENST00000529718.1,3.4300
ENST00000502402.5,0.4300
ENST00000588877.5,4.4200
ENST00000515970.1,0.0000
ENST00000471926.1,0.0000
ENST00000494223.1,0.0000
ENST00000485407.1,9.9700
ENST00000557775.1,100.0000
ENST00000552914.5,8.7900
ENST00000594565.5,0.0000
ENST00000273146.6,10.6100
ENST00000589442.1,0.0000
ENST00000485380.5,3.7000
ENST00000522063.1,0.0000
ENST00000506172.2,100.0000
ENST00000550564.1,1.0100
ENST00000620965.4,56.7400
ENST00000345382.6,3.4000
ENST00000582519.2,0.0000
ENST00000561079.1,6.1000
ENST00000337959.8,0.9100
ENST00000496393.2,0.0000
ENST00000492905.5,6.8300
ENST00000531586.5,0.0000
ENST00000258884.4,81.2800
ENST00000441394.1,11.7400
ENST00000590976.1,0.0000
ENST00000424115.1,100.0000
ENST00000463999.3,0.0000
ENST00000262752.4,34.3100
ENST00000610787.4,0.0000
ENST00000494962.5,0.0000
ENST00000482627.1,1.8400
ENST00000570380.5,2.4600
ENST00000573144.1,7.5200
ENST00000554060.1,0.0000
ENST00000528462.5,0.0000
ENST00000442710.5,0.0000
ENST00000380903.6,20.2300
ENST00000262197.7,18.7900
ENST00000410613.1,0.0000
ENST00000576217.1,0.0000
ENST00000300590.7,0.0000
ENST00000613733.4,9.1800
ENST00000493249.5,0.0000
ENST00000558018.5,1.9700
ENST00000615933.1,0.0000
ENST00000550267.1,2.7600
ENST00000484638.1,58.9700
ENST00000481964.5,0.0000
ENST00000476940.1,0.0000
ENST00000538745.5,0.0000
ENST00000559417.1,1.2200
ENST00000597980.1,34.1700
ENST00000445514.1,0.0000
ENST00000463408.1,27.8200
ENST00000354868.9,1.1600
ENST00000520671.5,2.7900
ENST00000557200.2,0.0000
ENST00000569976.5,0.2000
ENST00000434147.1,100.0000
ENST00000466274.1,1.3100
ENST00000506354.1,0.0000
ENST00000621729.4,0.0000
ENST00000611416.4,34.3100
ENST00000490740.6,0.7000
ENST00000462843.2,2.3700
ENST00000537183.1,3.1200
ENST00000558264.5,0.2100
ENST00000501176.6,28.7000
ENST00000630361.2,0.0000
ENST00000439161.5,0.0000
ENST00000520752.1,0.0000
ENST00000489266.5,3.4900
ENST00000410507.1,0.0000
ENST00000416681.5,0.0000
ENST00000371975.8,27.1000
ENST00000446358.1,100.0000
ENST00000552821.5,0.0000
ENST00000534501.5,0.0000
ENST00000426346.1,0.0000
ENST00000219551.2,13.6300
ENST00000293349.10,30.5900
ENST00000467230.1,0.0000
ENST00000445020.1,0.0000
ENST00000568494.1,3.3400
ENST00000557183.1,0.0000
ENST00000434046.6,4.4100
ENST00000512790.5,64.3100
ENST00000555495.5,42.9900
ENST00000364999.1,0.0000
ENST00000567524.1,0.7600
ENST00000459719.6,23.0000
ENST00000543804.5,0.0000
ENST00000629896.1,0.0000
ENST00000361899.2,100.0000
ENST00000423224.1,0.0000
ENST00000299732.6,17.2200
ENST00000496508.1,0.0000
ENST00000460451.1,0.0000
ENST00000622682.1,0.0000
ENST00000562637.1,0.6200
ENST00000544377.1,0.0000
ENST00000471928.1,0.0000
ENST00000604951.1,0.0000
ENST00000573619.1,0.0000
ENST00000303127.11,55.0800
ENST00000497470.1,1.3300
ENST00000488376.2,0.8200
ENST00000396040.6,42.5200
ENST00000501715.6,0.3700
ENST00000509604.2,0.0000
ENST00000456947.3,37.1800
ENST00000508483.1,14.9200
ENST00000519135.1,0.0000
ENST00000458314.1,100.0000
ENST00000297784.9,0.0000
ENST00000405015.7,0.0000
ENST00000466748.5,0.0000
ENST00000472871.1,8.8600
ENST00000477074.1,1.8500
ENST00000506324.1,0.7300
ENST00000310123.7,78.3500
ENST00000593005.5,0.2300
ENST00000507388.1,0.0000
ENST00000010299.10,0.0000
ENST00000415082.1,0.0000
ENST00000469665.1,8.8800
ENST00000517475.1,0.0000
ENST00000563704.1,100.0000
ENST00000554479.5,2.6400
ENST00000266646.2,100.0000
ENST00000247295.4,0.4900
ENST00000285908.5,7.0200
ENST00000535077.1,0.1700
ENST00000506793.5,25.4300
ENST00000558531.1,2.7100
ENST00000540458.5,22.0300
ENST00000497513.1,0.7500
ENST00000557401.5,0.5300
ENST00000256637.7,63.6300
ENST00000543687.1,18.3500
ENST00000507209.5,29.7400
ENST00000593184.5,38.4400
ENST00000619177.1,0.0000
ENST00000374206.3,98.5400
ENST00000627300.2,0.0000
ENST00000407043.6,0.0000
ENST00000307145.3,89.6100
ENST00000588173.1,50.8500
ENST00000628269.1,0.0000
ENST00000414902.5,0.0000
ENST00000447416.5,7.0900
ENST00000444262.6,0.0000
ENST00000480609.1,0.0000
ENST00000537120.5,0.0000
ENST00000397970.4,10.5200
ENST00000481891.1,2.0400
ENST00000433833.1,0.0000
ENST00000584725.2,0.0000
ENST00000576760.5,0.0000
ENST00000496865.1,0.0000
ENST00000629374.2,0.0000
ENST00000606975.1,74.9600
ENST00000588481.1,38.9800
ENST00000415103.1,0.0000
ENST00000445181.5,8.2500
ENST00000570992.1,26.4100
ENST00000380030.4,0.0000
ENST00000410061.3,100.0000
ENST00000522736.5,0.0000
ENST00000567651.5,5.1400
ENST00000436440.6,0.0000
ENST00000463589.5,0.0000
ENST00000470478.1,0.0000
ENST00000451977.1,0.0000
ENST00000488394.3,0.0000
ENST00000444214.6,12.1800
ENST00000352009.9,0.0000
ENST00000439234.5,0.0000
ENST00000431429.1,0.0000
ENST00000537061.1,0.0000
ENST00000480788.1,4.5400
ENST00000478564.5,0.0000
ENST00000439694.5,0.0000
ENST00000429560.1,0.0000
ENST00000561455.5,0.0000
ENST00000573071.1,0.0000
ENST00000557513.5,0.0000
ENST00000553988.5,0.8800
ENST00000492029.1,0.0000
ENST00000518274.1,0.5800
ENST00000372273.7,0.0000
ENST00000409410.6,2.5800
ENST00000497035.5,0.0500
ENST00000473471.5,0.0000
ENST00000395736.7,7.3000
ENST00000518120.1,0.7300
ENST00000515611.1,0.0000
ENST00000497156.5,0.0000
ENST00000409297.1,3.5000
ENST00000514886.1,47.6800
ENST00000558633.5,6.3900
ENST00000514341.1,0.0000
ENST00000533547.5,0.0000
ENST00000345866.10,16.2100
ENST00000582829.6,2.7300
ENST00000618976.1,100.0000
ENST00000577726.1,0.0000
ENST00000449182.1,15.0000
ENST00000482441.1,1.8500
ENST00000376255.4,31.7900
ENST00000486934.1,0.4800
ENST00000542714.5,1.2100
ENST00000510013.1,6.0600
ENST00000432363.1,0.0000
ENST00000551228.1,1.9300
ENST00000527064.1,0.0000
ENST00000537675.5,39.5300
ENST00000436163.2,0.0000
ENST00000479514.1,0.0000
ENST00000413809.5,0.0000
ENST00000564859.1,0.3200
ENST00000545841.5,1.2400
ENST00000553171.1,0.1800
ENST00000512297.1,0.0000
ENST00000425647.1,21.0700
ENST00000569988.1,100.0000
ENST00000556033.5,0.0000
ENST00000413584.1,0.0000
ENST00000257765.9,0.0000
ENST00000630558.1,100.0000
ENST00000481613.1,0.3300
ENST00000580878.1,0.0000
ENST00000562045.1,8.3000
ENST00000461472.1,0.0000
ENST00000507207.1,0.0000
ENST00000521679.5,0.0000
ENST00000407583.7,0.4300
ENST00000421509.2,100.0000
ENST00000538704.1,6.2100
ENST00000485049.1,5.1700
ENST00000379888.8,55.5500
ENST00000610158.1,100.0000
ENST00000379391.7,60.4900
ENST00000441480.2,0.0000
ENST00000237889.8,69.8800
ENST00000606011.1,0.0000
ENST00000614424.4,0.0000
ENST00000564383.1,0.0000
ENST00000551573.5,0.0000
ENST00000575475.2,3.6800
ENST00000475817.1,0.0000
ENST00000612497.1,0.0000
ENST00000559238.5,0.5900
ENST00000359846.6,0.0000
ENST00000409704.6,0.0000
ENST00000470210.1,0.8800
ENST00000411377.1,0.0000
ENST00000414210.5,0.0000
ENST00000553378.1,100.0000
ENST00000485148.1,3.1500
ENST00000582638.1,0.0000
ENST00000370986.8,95.4100
ENST00000393996.2,0.0000
ENST00000565265.1,0.0000
ENST00000466568.1,5.7400
ENST00000584511.1,0.0000
ENST00000523467.1,88.5600
ENST00000456522.1,0.0000
ENST00000560578.1,0.0000
ENST00000471185.5,0.8200
ENST00000527206.1,2.2300
ENST00000615137.1,0.0000
ENST00000471206.1,4.6000
ENST00000549323.6,0.8900
ENST00000261275.4,100.0000
ENST00000579289.1,7.0800
ENST00000422511.6,0.0700
ENST00000508962.1,0.0000
ENST00000617668.2,0.0000
ENST00000429953.6,83.6500
ENST00000616558.4,0.0000
ENST00000365128.1,100.0000
ENST00000479059.3,0.0000
ENST00000485446.1,0.0000
ENST00000477481.1,0.0000
ENST00000518748.5,40.7700
ENST00000603276.5,0.0000
ENST00000508630.1,3.0300
ENST00000492027.5,0.0000
ENST00000215376.7,11.3600
ENST00000591337.5,6.6200
ENST00000549875.1,39.8700
ENST00000463398.5,12.4900
ENST00000518240.5,0.0000
ENST00000489459.5,0.6700
ENST00000410213.1,0.0000
ENST00000474788.1,3.5300
ENST00000561627.5,0.0000
ENST00000250776.5,0.0000
ENST00000314606.8,97.7400
ENST00000591990.5,2.1900
ENST00000551355.5,0.0000
ENST00000532928.1,22.1600
ENST00000623791.3,0.0000
ENST00000518847.1,18.1600
ENST00000409051.6,0.0000
ENST00000348801.6,0.0000
ENST00000474632.5,2.1000
ENST00000583536.5,0.0000
ENST00000383884.1,0.0000
ENST00000409126.5,6.5600
ENST00000562138.1,13.6000
ENST00000372565.7,0.0000
ENST00000472614.2,0.2600
ENST00000217305.2,79.8200
ENST00000437419.5,0.0000
ENST00000603288.1,0.0000
ENST00000558055.5,0.0000
ENST00000429914.5,0.0000
ENST00000570046.1,0.0000
ENST00000469002.1,0.6100
ENST00000588553.1,0.0000
ENST00000544054.5,4.8700
ENST00000480287.1,18.6000
ENST00000539144.5,1.1200
ENST00000477463.1,13.3300
ENST00000430601.1,0.0000
ENST00000454664.2,0.0000
ENST00000473485.5,1.5200
ENST00000587762.1,100.0000
ENST00000548550.1,4.8900
ENST00000625591.2,0.0000
ENST00000421867.5,0.2900
ENST00000433897.1,0.0000
ENST00000601169.1,4.5100
ENST00000350696.9,0.0000
ENST00000438443.1,0.0000
ENST00000492419.1,0.3900
ENST00000434260.1,0.0000
ENST00000341865.8,100.0000
ENST00000582855.1,0.0000
ENST00000527949.1,1.2800
ENST00000323557.11,23.2500
ENST00000601028.1,0.0000
ENST00000495878.5,0.0000
ENST00000619301.4,90.8100
ENST00000406230.5,0.0000
ENST00000231229.8,0.0000
ENST00000596427.1,100.0000
ENST00000499860.6,1.1900
ENST00000394907.7,0.0000
ENST00000356221.7,51.7600
ENST00000485726.1,0.5800
ENST00000296328.8,97.8900
ENST00000565671.1,0.1000
ENST00000341702.3,100.0000
ENST00000374870.8,3.5400
ENST00000450830.1,0.0000
ENST00000593218.1,5.0000
ENST00000460248.1,0.0000
ENST00000446929.5,9.0800
ENST00000565712.1,1.8500
ENST00000571589.5,43.2000
ENST00000421339.3,0.8500
ENST00000341193.9,27.6900
ENST00000505440.5,0.0000
ENST00000473504.1,0.0000
ENST00000530364.1,1.5200
ENST00000596954.1,0.0000
ENST00000440107.5,0.0000
ENST00000586921.1,29.2600
ENST00000558459.5,0.8400
ENST00000551008.5,2.1300
ENST00000515158.5,0.6400
ENST00000485035.1,0.3200
ENST00000254231.4,0.0000
ENST00000532664.1,0.0000
ENST00000416291.5,0.0000
ENST00000625644.1,0.0000
ENST00000466855.1,3.2400
ENST00000399163.6,39.2100
ENST00000429028.5,0.0000
ENST00000242607.12,89.5900
ENST00000409273.5,0.0000
ENST00000407997.3,79.6400
ENST00000538367.5,0.5800
ENST00000436975.5,34.9500
ENST00000488028.3,0.0000
ENST00000523509.5,1.3100
ENST00000172853.14,0.0000
ENST00000505134.5,0.6200
ENST00000305991.2,92.6500
ENST00000590162.1,0.0000
ENST00000581694.1,62.9800
ENST00000522022.1,0.0000
ENST00000436534.5,0.0000
ENST00000538860.1,0.0000
ENST00000559452.5,9.1300
ENST00000344458.6,5.1000
ENST00000457310.5,0.0000
ENST00000441428.1,0.0000
ENST00000493882.1,1.2000
ENST00000528265.1,30.5500
ENST00000611031.4,36.1100
ENST00000456570.5,100.0000
ENST00000583566.5,0.0000
ENST00000452808.1,100.0000
ENST00000492772.1,0.0000
ENST00000524174.1,0.0000
ENST00000532725.1,3.3600
ENST00000454446.5,0.0000
ENST00000487637.1,0.5000
ENST00000518956.1,0.0000
ENST00000606124.5,0.0000
ENST00000510396.1,1.9200
ENST00000505267.2,0.0000
ENST00000630252.1,100.0000
ENST00000508930.1,10.1400
ENST00000432701.2,100.0000
ENST00000609330.1,100.0000
ENST00000438068.6,1.3100
ENST00000494044.1,0.0000
ENST00000539372.5,0.0000
ENST00000484584.2,100.0000
ENST00000586458.5,44.2700
ENST00000450374.1,0.0000
ENST00000274542.6,40.9100
ENST00000467852.1,0.0000
ENST00000424535.5,0.0000
ENST00000624425.2,0.0000
ENST00000603980.1,100.0000
ENST00000456305.2,0.0000
ENST00000468382.5,0.0000
ENST00000452085.7,12.9100
ENST00000493903.1,2.8200
ENST00000508218.5,0.0000
ENST00000611152.1,1.7100
ENST00000488833.1,0.4100
ENST00000569213.1,100.0000
ENST00000515031.5,0.0000
ENST00000454959.1,0.0000
ENST00000289488.6,12.2000
ENST00000429225.2,0.0000
ENST00000517991.5,0.0000
ENST00000520938.3,1.7200
ENST00000529811.5,7.1000
ENST00000533884.5,0.0000
ENST00000460945.5,7.8300
ENST00000564525.1,2.0000
ENST00000587623.1,0.0000
ENST00000402696.7,67.3700
ENST00000591842.1,0.0000
ENST00000577784.1,0.5900
ENST00000436041.5,0.0000
ENST00000422257.7,0.0000
ENST00000589050.1,1.8300
ENST00000420659.1,0.0000
ENST00000349555.7,29.7200
ENST00000449887.1,0.0000
ENST00000485728.1,0.0000
ENST00000427448.1,0.0000
ENST00000334046.5,0.0000
ENST00000429860.1,0.0000
ENST00000518696.5,5.5100
ENST00000625285.1,0.0000
ENST00000433167.2,0.0000
ENST00000508184.5,0.0000
ENST00000463400.1,0.0000
ENST00000477136.5,4.9000
ENST00000406466.2,100.0000
ENST00000518375.1,0.8400
ENST00000463783.1,1.2300
ENST00000567828.1,0.0000
ENST00000471425.1,2.1500
ENST00000516952.1,0.0000
ENST00000425889.1,0.0000
ENST00000554648.1,0.0000
ENST00000546940.1,0.0000
ENST00000380829.5,0.0000
ENST00000582583.4,0.0000
ENST00000421244.6,21.8300
ENST00000459945.1,4.5000
ENST00000422897.6,22.9300
ENST00000449152.1,0.0000
ENST00000497229.1,5.9700
ENST00000464944.1,0.0000
ENST00000511835.1,0.0000
ENST00000229179.8,2.3200
ENST00000534509.1,2.2300
ENST00000528893.1,0.1700
ENST00000619551.1,0.0000
ENST00000395891.6,43.9800
ENST00000588426.5,0.0000
ENST00000393146.6,0.0000
ENST00000613959.1,16.4900
ENST00000421345.5,0.8100
ENST00000441240.1,18.5300
ENST00000380671.6,0.0000
ENST00000553494.5,5.5400
ENST00000596482.5,29.8800
ENST00000584605.5,0.0000
ENST00000608857.2,32.6700
ENST00000510859.5,0.0000
ENST00000457848.1,0.0000
ENST00000533313.5,0.0000
ENST00000546038.1,0.0000
ENST00000517154.1,0.0000
ENST00000449682.2,23.7900
ENST00000492272.5,0.0000
ENST00000388920.4,0.0000
ENST00000316577.12,0.0000
ENST00000530502.1,5.5100
ENST00000511363.6,6.1700
ENST00000449013.1,4.4700
ENST00000581182.1,0.0000
ENST00000399342.6,0.0000
ENST00000411938.1,3.3100
ENST00000481735.1,0.0000
ENST00000513439.5,0.8000
ENST00000581201.5,0.0000
ENST00000608055.1,0.0000
ENST00000409841.1,24.7700
ENST00000416463.1,0.0000
ENST00000546157.1,17.1700
ENST00000503145.1,0.0000
ENST00000587165.1,0.0000
ENST00000405913.7,0.0000
ENST00000578272.1,39.7100
ENST00000468351.1,0.0000
ENST00000502678.1,2.2000
ENST00000452418.1,0.0000
ENST00000409691.1,87.9800
ENST00000499452.2,100.0000
ENST00000587666.1,16.2600
ENST00000554555.1,0.0000
ENST00000564834.1,100.0000
ENST00000536543.5,0.0000
ENST00000576936.5,1.9700
ENST00000492193.1,0.7000
ENST00000470238.1,2.7100
ENST00000337530.10,66.5500
ENST00000413693.5,16.7300
ENST00000485540.5,1.1400
ENST00000548131.1,0.0000
ENST00000396862.1,76.2300
ENST00000233336.6,6.6200
ENST00000494320.5,0.6400
ENST00000520936.1,1.8600
ENST00000283269.13,12.5300
ENST00000355254.6,0.0000
ENST00000536009.1,0.0000
ENST00000346342.7,45.6700
ENST00000449307.3,80.2900
ENST00000429017.2,0.0000
ENST00000322101.3,0.0000
